message_id,user_id,server_id,channel_id,sent_ts,char_count
m_000049408,u_000404,s_00131,c_000148,2025-01-07 22:18:51,181
m_000049409,u_001106,s_00038,c_000005,2025-02-03 21:55:19,4
m_000049410,u_000694,s_00041,c_000732,2025-01-01 23:53:26,90
m_000049411,u_001411,s_00035,c_000470,2025-01-29 16:14:24,83
m_000049412,u_001718,s_00025,c_000066,2025-02-13 17:51:35,206
m_000049413,u_000829,s_00137,c_000232,2025-01-06 22:03:35,251
m_000049414,u_000017,s_00114,c_001001,2025-01-05 16:40:02,257
m_000049415,u_000701,s_00140,c_000576,2025-02-25 16:36:16,216
m_000049416,u_000039,s_00004,c_000463,2025-01-28 15:21:06,16
m_000049417,u_000437,s_00133,c_000591,2025-02-22 23:37:24,35
m_000049418,u_000753,s_00043,c_000799,2025-02-02 18:31:11,82
m_000049419,u_000213,s_00020,c_000468,2025-01-22 19:11:05,63
m_000049420,u_000068,s_00019,c_000295,2025-01-06 16:26:53,153
m_000049421,u_000610,s_00131,c_000065,2025-01-12 22:08:35,259
m_000049422,u_000047,s_00028,c_001165,2025-02-26 21:30:35,191
m_000049423,u_000500,s_00143,c_000277,2025-01-28 21:28:04,64
m_000049424,u_000225,s_00082,c_001057,2025-01-18 17:51:43,106
m_000049425,u_001060,s_00018,c_000313,2025-02-28 20:44:11,211
m_000049426,u_001590,s_00095,c_000891,2025-02-14 20:08:31,43
m_000049427,u_001709,s_00061,c_000557,2025-01-28 20:14:51,57
m_000049428,u_001233,s_00122,c_000316,2025-01-26 23:09:05,201
m_000049429,u_000157,s_00102,c_000508,2025-02-21 19:45:17,77
m_000049430,u_000137,s_00143,c_000807,2025-01-01 22:44:44,116
m_000049431,u_001485,s_00058,c_000241,2025-02-04 16:59:14,32
m_000049432,u_001486,s_00094,c_001065,2025-02-03 22:26:04,58
m_000049433,u_000523,s_00074,c_000729,2025-01-31 16:18:29,66
m_000049434,u_001979,s_00019,c_000312,2025-01-03 23:50:23,132
m_000049435,u_001278,s_00056,c_000563,2025-02-12 23:40:44,110
m_000049436,u_000860,s_00148,c_000877,2025-01-02 16:23:35,99
m_000049437,u_001249,s_00096,c_000265,2025-02-27 20:34:10,178
m_000049438,u_000032,s_00039,c_000956,2025-01-11 19:28:01,84
m_000049439,u_001460,s_00086,c_000092,2025-02-15 20:13:48,231
m_000049440,u_000433,s_00130,c_000917,2025-02-11 16:44:05,9
m_000049441,u_000027,s_00074,c_000147,2025-02-26 11:58:38,127
m_000049442,u_001245,s_00068,c_000947,2025-01-30 23:11:50,182
m_000049443,u_000001,s_00002,c_000084,2025-01-24 19:34:24,36
m_000049444,u_000047,s_00028,c_000945,2025-02-16 23:56:19,268
m_000049445,u_000323,s_00056,c_000051,2025-01-06 15:19:23,55
m_000049446,u_001900,s_00017,c_000606,2025-02-07 23:21:23,185
m_000049447,u_001954,s_00049,c_000115,2025-01-08 19:11:04,51
m_000049448,u_000822,s_00000,c_000189,2025-01-04 19:05:50,277
m_000049449,u_000671,s_00139,c_000407,2025-01-12 14:38:19,264
m_000049450,u_000840,s_00015,c_001092,2025-02-06 19:50:46,89
m_000049451,u_001244,s_00043,c_000638,2025-02-15 23:30:35,230
m_000049452,u_001142,s_00085,c_000258,2025-01-06 19:57:47,158
m_000049453,u_000603,s_00108,c_000566,2025-01-18 23:04:20,160
m_000049454,u_000495,s_00040,c_000074,2025-01-07 22:13:33,162
m_000049455,u_000960,s_00134,c_001081,2025-01-14 23:03:03,88
m_000049456,u_000564,s_00049,c_000996,2025-01-01 17:42:03,14
m_000049457,u_000860,s_00004,c_001086,2025-02-23 15:30:18,5
m_000049458,u_000053,s_00103,c_000219,2025-02-14 17:03:04,69
m_000049459,u_000362,s_00053,c_000220,2025-02-23 16:39:39,271
m_000049460,u_001933,s_00063,c_000130,2025-02-15 18:20:43,56
m_000049461,u_000704,s_00132,c_001040,2025-01-03 21:47:26,237
m_000049462,u_000851,s_00038,c_000719,2025-02-21 21:15:04,216
m_000049463,u_000367,s_00096,c_000676,2025-02-08 17:04:57,275
m_000049464,u_001741,s_00127,c_000679,2025-01-26 20:09:26,249
m_000049465,u_000548,s_00138,c_000885,2025-01-23 15:35:04,55
m_000049466,u_000575,s_00076,c_001104,2025-01-25 19:23:50,67
m_000049467,u_000817,s_00120,c_000949,2025-01-17 17:54:01,23
m_000049468,u_001606,s_00067,c_000304,2025-02-16 17:17:07,95
m_000049469,u_001584,s_00000,c_000482,2025-01-25 23:01:10,44
m_000049470,u_000352,s_00039,c_001180,2025-02-11 18:51:36,178
m_000049471,u_000379,s_00014,c_000509,2025-02-05 21:55:44,163
m_000049472,u_000502,s_00070,c_000933,2025-02-18 16:24:36,136
m_000049473,u_000377,s_00113,c_000905,2025-02-22 20:57:32,129
m_000049474,u_000988,s_00073,c_001168,2025-02-20 21:14:30,46
m_000049475,u_000486,s_00003,c_000987,2025-02-03 23:13:24,73
m_000049476,u_000136,s_00140,c_000728,2025-01-11 18:12:54,210
m_000049477,u_001571,s_00076,c_000526,2025-02-20 15:00:51,77
m_000049478,u_000672,s_00021,c_000027,2025-01-09 19:18:48,59
m_000049479,u_000486,s_00003,c_000296,2025-01-10 13:14:08,125
m_000049480,u_000272,s_00026,c_000546,2025-01-27 22:02:28,221
m_000049481,u_001629,s_00022,c_000803,2025-01-18 19:53:46,37
m_000049482,u_001195,s_00001,c_001153,2025-02-05 14:27:09,87
m_000049483,u_000630,s_00000,c_000935,2025-02-20 17:55:47,71
m_000049484,u_001649,s_00006,c_000202,2025-01-08 23:50:52,158
m_000049485,u_000594,s_00056,c_000917,2025-01-22 15:10:39,221
m_000049486,u_000489,s_00021,c_001094,2025-01-18 22:52:56,229
m_000049487,u_000738,s_00104,c_000468,2025-01-12 23:44:41,66
m_000049488,u_000073,s_00147,c_000291,2025-02-14 23:58:51,230
m_000049489,u_000882,s_00010,c_000218,2025-02-21 21:16:21,253
m_000049490,u_001493,s_00112,c_000152,2025-02-11 19:36:14,228
m_000049491,u_000821,s_00095,c_000600,2025-01-02 16:17:37,8
m_000049492,u_001152,s_00016,c_001132,2025-02-07 23:41:01,45
m_000049493,u_000769,s_00014,c_000339,2025-02-10 22:41:40,251
m_000049494,u_001640,s_00080,c_000064,2025-01-13 23:32:00,72
m_000049495,u_001994,s_00016,c_000378,2025-01-23 21:32:49,173
m_000049496,u_001075,s_00001,c_000056,2025-01-01 20:29:10,8
m_000049497,u_001377,s_00089,c_000821,2025-01-17 23:34:07,165
m_000049498,u_001207,s_00025,c_000119,2025-02-07 23:32:59,160
m_000049499,u_001754,s_00135,c_000387,2025-02-27 12:07:59,94
m_000049500,u_001800,s_00147,c_000894,2025-01-24 23:54:46,149
m_000049501,u_001776,s_00070,c_000963,2025-02-04 23:54:35,40
m_000049502,u_000128,s_00065,c_000016,2025-01-01 18:27:19,114
m_000049503,u_000840,s_00032,c_000471,2025-02-23 20:35:55,261
m_000049504,u_000990,s_00020,c_000384,2025-01-31 23:32:39,92
m_000049505,u_001544,s_00095,c_000204,2025-01-30 23:21:56,56
m_000049506,u_001120,s_00120,c_000291,2025-01-08 22:19:24,3
m_000049507,u_000928,s_00144,c_000542,2025-02-18 21:34:37,151
m_000049508,u_001059,s_00001,c_000959,2025-01-20 22:37:26,196
m_000049509,u_001182,s_00144,c_000420,2025-01-16 22:35:42,101
m_000049510,u_001198,s_00057,c_000378,2025-02-06 23:15:34,167
m_000049511,u_001455,s_00138,c_000384,2025-01-24 23:39:05,68
m_000049512,u_000781,s_00051,c_001074,2025-02-14 22:41:40,154
m_000049513,u_001156,s_00041,c_000239,2025-01-22 16:38:49,197
m_000049514,u_000230,s_00066,c_000909,2025-02-18 23:18:05,22
m_000049515,u_001002,s_00009,c_000287,2025-01-22 19:41:05,153
m_000049516,u_000730,s_00057,c_000959,2025-01-14 19:39:20,220
m_000049517,u_000020,s_00041,c_000904,2025-02-01 16:44:57,3
m_000049518,u_000401,s_00037,c_000291,2025-02-04 20:38:37,146
m_000049519,u_001933,s_00091,c_000917,2025-01-02 20:58:05,69
m_000049520,u_001089,s_00010,c_000219,2025-02-11 23:44:33,138
m_000049521,u_000072,s_00002,c_000507,2025-02-06 18:10:44,92
m_000049522,u_001761,s_00139,c_000424,2025-02-03 21:31:50,55
m_000049523,u_000230,s_00078,c_000347,2025-01-07 23:18:00,205
m_000049524,u_001241,s_00026,c_000699,2025-02-15 22:50:16,47
m_000049525,u_000079,s_00132,c_000748,2025-01-16 20:22:07,225
m_000049526,u_001665,s_00149,c_001042,2025-03-01 23:16:14,50
m_000049527,u_001246,s_00036,c_000792,2025-02-04 08:51:47,60
m_000049528,u_001708,s_00124,c_000415,2025-02-01 23:22:44,212
m_000049529,u_000594,s_00047,c_000660,2025-02-26 11:41:21,71
m_000049530,u_001775,s_00086,c_000571,2025-01-11 23:33:13,250
m_000049531,u_001776,s_00142,c_000904,2025-02-18 23:02:53,97
m_000049532,u_000941,s_00024,c_000798,2025-02-24 21:06:24,210
m_000049533,u_001177,s_00025,c_000504,2025-01-17 23:58:39,182
m_000049534,u_000734,s_00054,c_000613,2025-01-11 20:31:13,271
m_000049535,u_001557,s_00105,c_000779,2025-03-01 21:30:50,144
m_000049536,u_001278,s_00019,c_000577,2025-01-21 17:04:56,47
m_000049537,u_000275,s_00000,c_000615,2025-01-04 20:07:19,131
m_000049538,u_000800,s_00028,c_000405,2025-02-22 23:23:23,78
m_000049539,u_000801,s_00097,c_000382,2025-01-02 22:56:38,65
m_000049540,u_000854,s_00117,c_000923,2025-02-25 23:10:59,114
m_000049541,u_001242,s_00054,c_000157,2025-01-12 20:44:17,217
m_000049542,u_000549,s_00042,c_000374,2025-02-14 20:44:10,125
m_000049543,u_000361,s_00077,c_000227,2025-01-22 17:43:17,262
m_000049544,u_000900,s_00139,c_000242,2025-01-03 20:46:44,193
m_000049545,u_000746,s_00037,c_000589,2025-02-22 14:03:40,88
m_000049546,u_001806,s_00060,c_000207,2025-02-12 17:27:04,43
m_000049547,u_001499,s_00017,c_000239,2025-02-20 16:00:39,51
m_000049548,u_000481,s_00090,c_001088,2025-02-26 23:48:26,6
m_000049549,u_001356,s_00086,c_001155,2025-02-02 23:11:02,160
m_000049550,u_001202,s_00050,c_000548,2025-01-16 23:35:11,183
m_000049551,u_001792,s_00004,c_000433,2025-01-26 20:32:31,127
m_000049552,u_001479,s_00136,c_000680,2025-02-25 23:03:18,179
m_000049553,u_001110,s_00130,c_000186,2025-01-05 22:13:48,158
m_000049554,u_000491,s_00043,c_000330,2025-01-02 16:47:31,107
m_000049555,u_000401,s_00062,c_001119,2025-01-16 11:30:50,235
m_000049556,u_000730,s_00057,c_000065,2025-02-08 17:40:09,67
m_000049557,u_001749,s_00131,c_001007,2025-02-01 22:01:37,191
m_000049558,u_001786,s_00119,c_001078,2025-02-14 23:49:48,271
m_000049559,u_001917,s_00120,c_000301,2025-01-11 23:43:45,147
m_000049560,u_001954,s_00069,c_000601,2025-01-24 16:00:08,105
m_000049561,u_000955,s_00084,c_000801,2025-02-08 21:49:20,167
m_000049562,u_001194,s_00089,c_000231,2025-01-01 23:09:07,76
m_000049563,u_000159,s_00137,c_000866,2025-02-18 23:06:51,136
m_000049564,u_000304,s_00031,c_001101,2025-02-18 19:07:53,16
m_000049565,u_000496,s_00072,c_000592,2025-01-08 16:00:28,161
m_000049566,u_000324,s_00030,c_001034,2025-02-02 23:43:25,17
m_000049567,u_001496,s_00003,c_000705,2025-02-04 15:37:02,92
m_000049568,u_001680,s_00037,c_000029,2025-02-23 22:59:22,206
m_000049569,u_000000,s_00139,c_001011,2025-01-27 16:11:09,246
m_000049570,u_001357,s_00124,c_000592,2025-01-09 09:26:31,21
m_000049571,u_000577,s_00008,c_000588,2025-01-30 19:55:11,172
m_000049572,u_000975,s_00145,c_000292,2025-01-13 19:13:59,23
m_000049573,u_000720,s_00075,c_000548,2025-01-05 16:02:39,20
m_000049574,u_000286,s_00108,c_000566,2025-02-15 23:47:50,259
m_000049575,u_001568,s_00015,c_000888,2025-02-10 13:29:02,243
m_000049576,u_000603,s_00108,c_000693,2025-02-09 22:50:47,162
m_000049577,u_000859,s_00135,c_001132,2025-02-09 22:58:04,77
m_000049578,u_001173,s_00106,c_000317,2025-02-12 21:51:41,148
m_000049579,u_001044,s_00081,c_001107,2025-01-19 19:31:23,151
m_000049580,u_000356,s_00060,c_000858,2025-02-22 15:25:00,73
m_000049581,u_001336,s_00002,c_000739,2025-01-26 19:12:08,108
m_000049582,u_000304,s_00031,c_000780,2025-01-11 22:07:13,118
m_000049583,u_001564,s_00148,c_000654,2025-02-21 15:57:23,216
m_000049584,u_001292,s_00086,c_000103,2025-02-09 11:01:48,189
m_000049585,u_000665,s_00135,c_000751,2025-01-26 17:10:59,22
m_000049586,u_000696,s_00122,c_000303,2025-01-26 17:26:09,143
m_000049587,u_000329,s_00066,c_000068,2025-02-28 12:18:48,227
m_000049588,u_000871,s_00139,c_000464,2025-01-07 17:03:04,25
m_000049589,u_000351,s_00109,c_001067,2025-02-25 23:39:31,15
m_000049590,u_001002,s_00051,c_000085,2025-01-04 23:57:46,175
m_000049591,u_000306,s_00144,c_000044,2025-02-27 22:14:22,32
m_000049592,u_001766,s_00059,c_000434,2025-01-28 21:59:52,267
m_000049593,u_000219,s_00043,c_000086,2025-01-01 10:21:53,109
m_000049594,u_001427,s_00099,c_000058,2025-02-21 23:05:08,235
m_000049595,u_000866,s_00103,c_000047,2025-02-22 14:44:21,158
m_000049596,u_000668,s_00034,c_000927,2025-01-16 17:26:53,2
m_000049597,u_000353,s_00083,c_000874,2025-02-04 18:31:28,142
m_000049598,u_001270,s_00028,c_000266,2025-01-15 20:16:24,36
m_000049599,u_001559,s_00005,c_000336,2025-01-04 15:19:37,101
m_000049600,u_001291,s_00110,c_000884,2025-01-01 16:12:39,244
m_000049601,u_000000,s_00065,c_000490,2025-02-05 23:27:26,264
m_000049602,u_001656,s_00046,c_000434,2025-01-14 23:30:40,254
m_000049603,u_001898,s_00010,c_000297,2025-02-16 18:54:26,124
m_000049604,u_001402,s_00145,c_000573,2025-01-22 23:47:05,10
m_000049605,u_000023,s_00024,c_001106,2025-01-28 19:46:16,98
m_000049606,u_000997,s_00105,c_000268,2025-01-27 23:50:24,99
m_000049607,u_000636,s_00051,c_001194,2025-02-16 22:51:52,14
m_000049608,u_001301,s_00129,c_000272,2025-02-04 22:35:16,114
m_000049609,u_001499,s_00015,c_000527,2025-02-20 16:09:19,259
m_000049610,u_001764,s_00113,c_000625,2025-01-27 18:27:03,217
m_000049611,u_001736,s_00038,c_000980,2025-01-28 20:09:51,176
m_000049612,u_001924,s_00091,c_000890,2025-01-18 18:05:16,38
m_000049613,u_000166,s_00113,c_000303,2025-02-03 22:26:40,25
m_000049614,u_000226,s_00058,c_000892,2025-02-26 13:20:54,224
m_000049615,u_001593,s_00002,c_000778,2025-02-14 23:42:34,264
m_000049616,u_001422,s_00040,c_000057,2025-02-28 23:49:25,220
m_000049617,u_001495,s_00011,c_000159,2025-01-01 22:03:26,64
m_000049618,u_000460,s_00010,c_000469,2025-01-26 18:57:25,269
m_000049619,u_000908,s_00140,c_001036,2025-02-18 18:46:57,19
m_000049620,u_001280,s_00025,c_000969,2025-02-10 18:30:32,270
m_000049621,u_001248,s_00105,c_000516,2025-01-07 21:24:32,186
m_000049622,u_001712,s_00031,c_000408,2025-02-05 17:58:02,149
m_000049623,u_000718,s_00110,c_000869,2025-02-11 18:42:20,171
m_000049624,u_001665,s_00102,c_000064,2025-01-03 13:46:04,60
m_000049625,u_000608,s_00064,c_000768,2025-01-18 20:00:53,255
m_000049626,u_001511,s_00065,c_000771,2025-02-28 18:13:08,141
m_000049627,u_000064,s_00135,c_000937,2025-02-27 23:11:53,264
m_000049628,u_000397,s_00142,c_001160,2025-02-16 20:33:39,125
m_000049629,u_000011,s_00136,c_000453,2025-02-28 10:00:46,275
m_000049630,u_000421,s_00147,c_001131,2025-01-16 21:59:46,26
m_000049631,u_001045,s_00063,c_000723,2025-01-10 21:53:32,157
m_000049632,u_001734,s_00111,c_000409,2025-02-21 17:53:01,113
m_000049633,u_000020,s_00096,c_000733,2025-02-05 23:44:07,36
m_000049634,u_001162,s_00030,c_000164,2025-02-23 21:32:21,50
m_000049635,u_000238,s_00044,c_000239,2025-01-02 16:23:44,158
m_000049636,u_000334,s_00028,c_000373,2025-01-19 23:10:14,40
m_000049637,u_000184,s_00009,c_000224,2025-02-27 20:41:05,25
m_000049638,u_001169,s_00026,c_000986,2025-02-24 19:25:05,64
m_000049639,u_001262,s_00020,c_000851,2025-02-28 17:19:49,214
m_000049640,u_000542,s_00125,c_000979,2025-01-02 18:05:11,85
m_000049641,u_001331,s_00146,c_000279,2025-01-28 14:45:17,197
m_000049642,u_000782,s_00143,c_000060,2025-02-07 18:46:27,253
m_000049643,u_001499,s_00036,c_000751,2025-01-20 16:36:10,270
m_000049644,u_001038,s_00087,c_000494,2025-02-21 23:12:35,106
m_000049645,u_001941,s_00134,c_001152,2025-02-07 20:20:46,234
m_000049646,u_001327,s_00053,c_000241,2025-01-05 23:27:53,36
m_000049647,u_001952,s_00145,c_000325,2025-02-16 23:27:50,48
m_000049648,u_001809,s_00102,c_000438,2025-02-11 16:57:07,211
m_000049649,u_000402,s_00069,c_001053,2025-02-25 20:38:44,61
m_000049650,u_000681,s_00125,c_001174,2025-02-25 20:26:27,224
m_000049651,u_000692,s_00093,c_000630,2025-01-26 20:27:01,243
m_000049652,u_001209,s_00126,c_000283,2025-01-03 23:52:42,9
m_000049653,u_001115,s_00129,c_000705,2025-01-25 19:01:45,207
m_000049654,u_000929,s_00073,c_000045,2025-01-28 20:47:47,13
m_000049655,u_000081,s_00131,c_000321,2025-01-31 20:06:44,73
m_000049656,u_000882,s_00082,c_000480,2025-02-04 20:59:16,215
m_000049657,u_000370,s_00047,c_001110,2025-01-13 16:37:47,72
m_000049658,u_001891,s_00005,c_000105,2025-02-22 17:10:13,171
m_000049659,u_001700,s_00118,c_000853,2025-01-01 10:47:25,254
m_000049660,u_000351,s_00085,c_000313,2025-02-11 21:28:16,192
m_000049661,u_000796,s_00061,c_000851,2025-02-22 20:14:47,225
m_000049662,u_001266,s_00137,c_000518,2025-01-03 20:29:34,252
m_000049663,u_000953,s_00033,c_001027,2025-01-27 23:00:16,39
m_000049664,u_000327,s_00035,c_000121,2025-01-18 22:20:11,198
m_000049665,u_001458,s_00143,c_000132,2025-02-11 23:20:52,91
m_000049666,u_001803,s_00016,c_000732,2025-02-16 23:40:55,116
m_000049667,u_001607,s_00120,c_000120,2025-02-16 23:23:20,264
m_000049668,u_000697,s_00124,c_001092,2025-01-20 23:03:56,31
m_000049669,u_001724,s_00148,c_000099,2025-01-24 16:25:22,22
m_000049670,u_001756,s_00021,c_000377,2025-03-01 22:09:50,190
m_000049671,u_001778,s_00103,c_001058,2025-01-24 22:24:13,59
m_000049672,u_001644,s_00034,c_000581,2025-02-17 21:18:31,129
m_000049673,u_000576,s_00000,c_001082,2025-02-28 23:36:04,185
m_000049674,u_000990,s_00020,c_000889,2025-01-10 21:30:58,70
m_000049675,u_001294,s_00046,c_000514,2025-02-19 22:29:39,235
m_000049676,u_001619,s_00071,c_001040,2025-01-10 19:26:05,230
m_000049677,u_000212,s_00143,c_000799,2025-02-15 19:18:13,204
m_000049678,u_000123,s_00062,c_000791,2025-01-24 18:03:00,37
m_000049679,u_001931,s_00061,c_001018,2025-01-09 16:15:56,121
m_000049680,u_001383,s_00088,c_000169,2025-02-15 21:34:55,238
m_000049681,u_000523,s_00102,c_000431,2025-01-15 23:24:37,68
m_000049682,u_001990,s_00083,c_000485,2025-02-22 19:18:31,189
m_000049683,u_000762,s_00110,c_000315,2025-02-27 21:45:27,261
m_000049684,u_001261,s_00048,c_000371,2025-02-24 16:47:38,82
m_000049685,u_001850,s_00062,c_001161,2025-01-27 12:02:52,77
m_000049686,u_001703,s_00084,c_000001,2025-01-30 20:27:14,264
m_000049687,u_001255,s_00063,c_000230,2025-01-03 17:48:18,4
m_000049688,u_001094,s_00037,c_000654,2025-02-05 16:34:16,77
m_000049689,u_000566,s_00033,c_000601,2025-02-20 13:48:07,22
m_000049690,u_000342,s_00137,c_001078,2025-01-18 13:49:52,183
m_000049691,u_000165,s_00007,c_000706,2025-01-03 20:00:18,13
m_000049692,u_000029,s_00136,c_001171,2025-01-11 23:06:10,115
m_000049693,u_000961,s_00080,c_000451,2025-01-23 17:35:46,262
m_000049694,u_000688,s_00099,c_001171,2025-02-14 22:42:26,203
m_000049695,u_001174,s_00034,c_000590,2025-01-23 16:45:32,74
m_000049696,u_001010,s_00044,c_000131,2025-02-15 17:57:59,29
m_000049697,u_001329,s_00028,c_000968,2025-01-19 14:19:30,113
m_000049698,u_000374,s_00030,c_000242,2025-01-07 18:07:37,80
m_000049699,u_000314,s_00076,c_000863,2025-02-15 10:51:03,268
m_000049700,u_000243,s_00148,c_001069,2025-02-05 15:28:34,264
m_000049701,u_001402,s_00093,c_000954,2025-01-09 18:08:17,66
m_000049702,u_001810,s_00057,c_000354,2025-02-09 17:57:12,150
m_000049703,u_000712,s_00129,c_000339,2025-01-10 21:19:10,54
m_000049704,u_000274,s_00029,c_000131,2025-02-08 22:33:40,156
m_000049705,u_001881,s_00126,c_000318,2025-01-28 19:09:01,73
m_000049706,u_000451,s_00062,c_000682,2025-01-30 23:55:47,239
m_000049707,u_001302,s_00072,c_000300,2025-02-27 12:46:07,6
m_000049708,u_001754,s_00122,c_001016,2025-02-12 22:30:47,129
m_000049709,u_001826,s_00031,c_000642,2025-01-04 19:17:00,157
m_000049710,u_000439,s_00143,c_000693,2025-01-30 13:16:30,22
m_000049711,u_000058,s_00023,c_000193,2025-02-18 23:20:56,33
m_000049712,u_000825,s_00130,c_001071,2025-01-24 21:13:06,156
m_000049713,u_001796,s_00028,c_001158,2025-02-27 17:48:26,185
m_000049714,u_000932,s_00097,c_000771,2025-01-11 23:26:49,132
m_000049715,u_001748,s_00090,c_000984,2025-01-01 20:20:47,278
m_000049716,u_001659,s_00131,c_000792,2025-02-21 23:51:21,254
m_000049717,u_001009,s_00145,c_001180,2025-01-14 21:22:24,107
m_000049718,u_001731,s_00038,c_000481,2025-03-01 15:06:25,95
m_000049719,u_001946,s_00099,c_000293,2025-01-04 13:20:01,41
m_000049720,u_001351,s_00069,c_000634,2025-02-14 15:49:02,153
m_000049721,u_001490,s_00005,c_000776,2025-02-02 21:14:17,107
m_000049722,u_000878,s_00126,c_000995,2025-02-28 17:17:07,46
m_000049723,u_001986,s_00043,c_001088,2025-02-27 21:01:55,79
m_000049724,u_000697,s_00124,c_000088,2025-02-15 17:19:34,59
m_000049725,u_001504,s_00032,c_000529,2025-02-20 12:20:38,108
m_000049726,u_001876,s_00032,c_000788,2025-02-05 21:01:16,260
m_000049727,u_001820,s_00063,c_000581,2025-02-06 23:25:53,260
m_000049728,u_001756,s_00078,c_000115,2025-02-05 19:26:03,258
m_000049729,u_000380,s_00017,c_000048,2025-02-26 18:31:12,66
m_000049730,u_001953,s_00077,c_000878,2025-01-03 23:23:44,223
m_000049731,u_000380,s_00091,c_001148,2025-01-28 22:01:26,177
m_000049732,u_000462,s_00108,c_000751,2025-01-03 23:39:32,196
m_000049733,u_001002,s_00037,c_000890,2025-03-01 23:21:53,24
m_000049734,u_000274,s_00077,c_000634,2025-01-17 17:55:08,108
m_000049735,u_001446,s_00039,c_001159,2025-01-13 18:01:15,119
m_000049736,u_001845,s_00063,c_000407,2025-02-27 20:30:09,158
m_000049737,u_000518,s_00096,c_000267,2025-02-17 19:51:28,48
m_000049738,u_000641,s_00131,c_000875,2025-01-11 18:15:11,55
m_000049739,u_000816,s_00080,c_000926,2025-01-05 21:51:48,35
m_000049740,u_000166,s_00043,c_001030,2025-02-23 20:01:03,125
m_000049741,u_000330,s_00004,c_000250,2025-01-01 17:04:39,190
m_000049742,u_001891,s_00057,c_000154,2025-02-04 15:38:35,114
m_000049743,u_001841,s_00093,c_000182,2025-01-30 20:11:35,88
m_000049744,u_000993,s_00036,c_001093,2025-02-06 17:48:08,28
m_000049745,u_001476,s_00125,c_001099,2025-02-17 17:17:00,56
m_000049746,u_000091,s_00007,c_000756,2025-02-23 16:37:54,132
m_000049747,u_000072,s_00077,c_000153,2025-01-03 18:46:16,63
m_000049748,u_001760,s_00125,c_000876,2025-02-06 17:35:00,30
m_000049749,u_000039,s_00011,c_000806,2025-02-17 23:44:32,144
m_000049750,u_001404,s_00142,c_000940,2025-03-01 18:34:00,49
