voice_session_id,user_id,server_id,started_ts,ended_ts
v_000010827,u_000990,s_00020,2025-02-13 14:35:44,2025-02-13 14:54:44
v_000010828,u_000878,s_00141,2025-02-19 23:20:44,2025-02-19 23:28:44
v_000010829,u_001697,s_00132,2025-02-16 15:40:02,2025-02-16 15:52:02
v_000010830,u_001287,s_00085,2025-01-06 19:30:42,2025-01-06 19:43:42
v_000010831,u_001097,s_00101,2025-01-08 21:27:01,2025-01-08 21:32:01
v_000010832,u_000947,s_00104,2025-01-19 13:03:57,2025-01-19 13:57:57
v_000010833,u_001604,s_00129,2025-02-19 23:39:02,2025-02-19 23:47:02
v_000010834,u_000836,s_00006,2025-02-19 23:15:06,2025-02-19 23:39:06
v_000010835,u_000017,s_00046,2025-02-24 13:21:44,2025-02-24 14:01:44
v_000010836,u_000010,s_00129,2025-02-21 21:51:41,2025-02-21 21:55:41
v_000010837,u_001741,s_00047,2025-01-21 21:19:42,2025-01-21 21:24:42
v_000010838,u_001945,s_00054,2025-01-25 21:12:05,2025-01-25 21:37:05
v_000010839,u_001612,s_00119,2025-02-02 11:12:13,2025-02-02 11:14:13
v_000010840,u_000023,s_00049,2025-02-08 23:20:15,2025-02-08 23:23:15
v_000010841,u_000593,s_00055,2025-02-26 19:49:20,2025-02-26 19:57:20
v_000010842,u_001879,s_00122,2025-02-09 18:22:33,2025-02-09 18:32:33
v_000010843,u_001194,s_00089,2025-02-11 15:27:22,2025-02-11 15:47:22
v_000010844,u_000449,s_00001,2025-02-15 18:02:09,2025-02-15 18:05:09
v_000010845,u_001766,s_00070,2025-01-27 19:09:30,2025-01-27 19:14:30
v_000010846,u_001386,s_00137,2025-02-11 21:55:56,2025-02-11 22:19:56
v_000010847,u_000212,s_00143,2025-02-10 22:30:58,2025-02-10 22:36:58
v_000010848,u_001082,s_00015,2025-02-14 14:40:30,2025-02-14 14:43:30
v_000010849,u_000192,s_00128,2025-02-01 17:14:37,2025-02-01 17:15:37
v_000010850,u_000263,s_00023,2025-02-24 23:06:38,2025-02-24 23:22:38
v_000010851,u_000945,s_00029,2025-01-26 15:03:34,2025-01-26 15:16:34
v_000010852,u_001567,s_00016,2025-02-16 23:37:23,2025-02-16 23:41:23
v_000010853,u_000090,s_00090,2025-02-10 17:12:16,2025-02-10 17:56:16
v_000010854,u_001900,s_00131,2025-01-30 15:46:00,2025-01-30 16:04:00
v_000010855,u_000183,s_00092,2025-02-03 17:45:20,2025-02-03 17:57:20
v_000010856,u_001316,s_00105,2025-01-14 19:05:25,2025-01-14 20:17:25
v_000010857,u_001768,s_00089,2025-01-23 20:17:17,2025-01-23 21:12:17
v_000010858,u_000826,s_00098,2025-02-20 15:44:34,2025-02-20 15:58:34
v_000010859,u_000856,s_00006,2025-02-09 23:25:42,2025-02-09 23:32:42
v_000010860,u_000931,s_00094,2025-01-28 23:52:49,2025-01-28 23:53:49
v_000010861,u_000354,s_00135,2025-01-12 23:14:52,2025-01-12 23:18:52
v_000010862,u_000506,s_00057,2025-02-24 15:10:23,2025-02-24 15:11:23
v_000010863,u_000873,s_00064,2025-02-21 23:39:21,2025-02-22 00:19:21
v_000010864,u_000298,s_00116,2025-02-07 18:02:15,2025-02-07 18:08:15
v_000010865,u_001496,s_00003,2025-01-20 15:22:33,2025-01-20 15:38:33
v_000010866,u_000935,s_00021,2025-01-26 23:22:34,2025-01-26 23:45:34
v_000010867,u_001476,s_00012,2025-02-13 16:28:05,2025-02-13 16:35:05
v_000010868,u_000228,s_00005,2025-02-18 22:19:08,2025-02-18 22:28:08
v_000010869,u_000123,s_00008,2025-01-11 18:26:03,2025-01-11 18:57:03
v_000010870,u_001550,s_00116,2025-02-11 23:47:59,2025-02-12 00:06:59
v_000010871,u_000655,s_00093,2025-02-09 17:16:42,2025-02-09 17:25:42
v_000010872,u_001511,s_00046,2025-01-28 15:18:17,2025-01-28 15:43:17
v_000010873,u_000745,s_00058,2025-02-05 17:08:08,2025-02-05 17:15:08
v_000010874,u_001909,s_00117,2025-02-21 23:33:56,2025-02-21 23:44:56
v_000010875,u_000740,s_00070,2025-01-09 17:44:21,2025-01-09 17:53:21
v_000010876,u_000962,s_00112,2025-01-29 23:19:53,2025-01-29 23:49:53
v_000010877,u_000159,s_00137,2025-01-14 20:37:41,2025-01-14 21:09:41
v_000010878,u_000031,s_00065,2025-02-04 22:22:46,2025-02-04 22:33:46
v_000010879,u_000722,s_00088,2025-02-16 16:22:13,2025-02-16 16:23:13
v_000010880,u_001150,s_00099,2025-02-19 15:45:39,2025-02-19 16:20:39
v_000010881,u_001996,s_00128,2025-01-14 18:13:23,2025-01-14 18:38:23
v_000010882,u_001491,s_00035,2025-02-02 20:57:00,2025-02-02 21:12:00
v_000010883,u_000746,s_00107,2025-01-05 14:14:17,2025-01-05 14:28:17
v_000010884,u_000321,s_00063,2025-02-17 17:24:37,2025-02-17 17:30:37
v_000010885,u_001941,s_00134,2025-01-12 14:21:37,2025-01-12 14:28:37
v_000010886,u_001566,s_00028,2025-01-31 18:22:24,2025-01-31 18:58:24
v_000010887,u_001819,s_00116,2025-02-24 23:49:48,2025-02-25 00:12:48
v_000010888,u_001896,s_00059,2025-02-03 16:16:02,2025-02-03 16:24:02
v_000010889,u_000727,s_00005,2025-02-21 20:38:22,2025-02-21 20:54:22
v_000010890,u_001257,s_00003,2025-01-07 18:44:43,2025-01-07 18:47:43
v_000010891,u_000959,s_00088,2025-02-23 16:29:20,2025-02-23 16:57:20
v_000010892,u_000375,s_00105,2025-02-03 23:54:50,2025-02-04 00:26:50
v_000010893,u_000584,s_00143,2025-01-02 18:55:25,2025-01-02 19:00:25
v_000010894,u_000027,s_00048,2025-02-05 19:13:18,2025-02-05 20:48:18
v_000010895,u_000195,s_00032,2025-01-21 20:44:03,2025-01-21 20:48:03
v_000010896,u_000834,s_00129,2025-01-30 15:36:34,2025-01-30 15:41:34
v_000010897,u_001120,s_00077,2025-02-02 23:31:06,2025-02-02 23:44:06
v_000010898,u_001829,s_00044,2025-01-22 21:05:53,2025-01-22 21:06:53
v_000010899,u_001401,s_00142,2025-02-02 18:43:50,2025-02-02 19:16:50
v_000010900,u_001135,s_00055,2025-01-24 21:43:02,2025-01-24 21:45:02
v_000010901,u_000155,s_00149,2025-02-05 19:37:44,2025-02-05 20:11:44
v_000010902,u_000677,s_00010,2025-01-10 20:54:16,2025-01-10 20:56:16
v_000010903,u_001958,s_00075,2025-02-02 22:07:14,2025-02-02 22:09:14
v_000010904,u_001581,s_00024,2025-01-02 23:07:51,2025-01-02 23:08:51
v_000010905,u_000362,s_00053,2025-01-22 18:24:57,2025-01-22 18:31:57
v_000010906,u_000883,s_00020,2025-01-03 23:18:33,2025-01-03 23:23:33
v_000010907,u_000750,s_00070,2025-02-08 18:42:50,2025-02-08 18:46:50
v_000010908,u_000742,s_00042,2025-01-05 19:26:31,2025-01-05 19:45:31
v_000010909,u_001596,s_00135,2025-01-02 16:55:52,2025-01-02 17:01:52
v_000010910,u_001876,s_00142,2025-02-06 20:37:17,2025-02-06 20:49:17
v_000010911,u_001962,s_00030,2025-01-09 14:54:55,2025-01-09 15:05:55
v_000010912,u_001764,s_00058,2025-01-01 23:43:35,2025-01-02 00:31:35
v_000010913,u_000696,s_00131,2025-01-21 14:01:26,2025-01-21 14:03:26
v_000010914,u_000637,s_00143,2025-02-12 16:14:06,2025-02-12 16:15:06
v_000010915,u_000681,s_00086,2025-01-20 19:47:33,2025-01-20 20:23:33
v_000010916,u_001696,s_00108,2025-01-17 23:26:42,2025-01-17 23:32:42
v_000010917,u_001055,s_00087,2025-01-20 22:53:24,2025-01-20 23:11:24
v_000010918,u_000737,s_00081,2025-02-25 19:53:25,2025-02-25 20:12:25
v_000010919,u_000543,s_00010,2025-03-01 17:27:20,2025-03-01 17:51:20
v_000010920,u_001008,s_00068,2025-01-03 16:50:41,2025-01-03 17:03:41
v_000010921,u_000263,s_00138,2025-02-16 15:22:07,2025-02-16 15:34:07
v_000010922,u_001124,s_00028,2025-02-20 18:48:07,2025-02-20 19:29:07
v_000010923,u_000629,s_00080,2025-02-24 18:05:22,2025-02-24 19:21:22
v_000010924,u_001368,s_00005,2025-02-05 23:56:56,2025-02-05 23:58:56
v_000010925,u_000011,s_00130,2025-02-14 18:28:09,2025-02-14 20:05:09
v_000010926,u_001560,s_00110,2025-01-10 23:33:34,2025-01-10 23:35:34
v_000010927,u_001902,s_00081,2025-02-21 23:05:04,2025-02-22 00:05:04
v_000010928,u_000803,s_00111,2025-02-01 23:04:41,2025-02-01 23:51:41
v_000010929,u_001431,s_00090,2025-02-22 22:31:53,2025-02-22 22:37:53
v_000010930,u_000959,s_00088,2025-02-05 21:58:16,2025-02-05 22:33:16
v_000010931,u_000394,s_00110,2025-01-01 22:11:54,2025-01-01 22:19:54
v_000010932,u_000402,s_00102,2025-02-13 21:02:46,2025-02-13 21:24:46
v_000010933,u_000400,s_00134,2025-01-22 22:56:56,2025-01-22 23:11:56
v_000010934,u_000819,s_00017,2025-01-19 14:29:16,2025-01-19 14:47:16
v_000010935,u_000324,s_00030,2025-01-20 17:10:01,2025-01-20 17:12:01
v_000010936,u_001000,s_00087,2025-02-28 12:56:27,2025-02-28 13:24:27
v_000010937,u_001810,s_00057,2025-01-08 23:33:18,2025-01-09 00:33:18
v_000010938,u_000498,s_00122,2025-01-29 15:18:01,2025-01-29 15:21:01
v_000010939,u_000292,s_00135,2025-03-01 23:00:42,2025-03-01 23:01:42
v_000010940,u_001507,s_00140,2025-03-01 20:21:07,2025-03-01 20:27:07
v_000010941,u_001123,s_00042,2025-02-04 20:57:40,2025-02-04 21:31:40
v_000010942,u_000453,s_00037,2025-02-17 23:32:44,2025-02-18 00:53:44
v_000010943,u_001324,s_00032,2025-01-04 14:16:36,2025-01-04 14:24:36
v_000010944,u_000032,s_00035,2025-02-17 23:26:17,2025-02-17 23:27:17
v_000010945,u_000585,s_00011,2025-01-20 21:16:01,2025-01-20 22:08:01
v_000010946,u_000581,s_00112,2025-02-03 20:14:29,2025-02-03 20:37:29
v_000010947,u_000928,s_00144,2025-02-10 23:34:18,2025-02-10 23:37:18
v_000010948,u_000083,s_00046,2025-02-28 23:54:26,2025-03-01 00:09:26
v_000010949,u_000181,s_00097,2025-02-09 20:35:01,2025-02-09 20:58:01
v_000010950,u_000610,s_00064,2025-02-16 14:43:21,2025-02-16 15:19:21
v_000010951,u_001276,s_00083,2025-01-13 18:03:33,2025-01-13 19:01:33
v_000010952,u_000797,s_00035,2025-02-03 15:31:27,2025-02-03 15:53:27
v_000010953,u_001767,s_00019,2025-02-07 17:09:23,2025-02-07 18:41:23
v_000010954,u_000871,s_00117,2025-01-19 19:17:47,2025-01-19 19:56:47
v_000010955,u_001854,s_00008,2025-02-18 18:11:07,2025-02-18 18:18:07
v_000010956,u_000392,s_00109,2025-02-18 20:28:52,2025-02-18 21:56:52
v_000010957,u_001997,s_00037,2025-02-21 19:30:21,2025-02-21 19:33:21
v_000010958,u_000616,s_00063,2025-01-30 20:38:27,2025-01-30 21:17:27
v_000010959,u_000110,s_00090,2025-02-21 19:22:27,2025-02-21 19:28:27
v_000010960,u_000609,s_00115,2025-02-12 21:35:29,2025-02-12 21:36:29
v_000010961,u_000228,s_00005,2025-02-05 19:04:43,2025-02-05 19:12:43
v_000010962,u_001934,s_00100,2025-01-08 23:39:35,2025-01-09 00:08:35
v_000010963,u_001730,s_00036,2025-02-19 23:42:47,2025-02-20 00:02:47
v_000010964,u_001978,s_00112,2025-02-19 17:24:36,2025-02-19 17:39:36
v_000010965,u_001325,s_00144,2025-01-07 14:08:01,2025-01-07 14:27:01
v_000010966,u_000270,s_00127,2025-01-24 23:11:28,2025-01-24 23:50:28
v_000010967,u_001650,s_00108,2025-02-24 23:29:54,2025-02-24 23:30:54
v_000010968,u_001298,s_00055,2025-02-26 19:49:05,2025-02-26 20:50:05
v_000010969,u_001177,s_00145,2025-01-20 19:55:24,2025-01-20 20:05:24
v_000010970,u_001178,s_00118,2025-01-01 22:03:17,2025-01-01 22:15:17
v_000010971,u_001488,s_00098,2025-01-12 14:30:24,2025-01-12 14:43:24
v_000010972,u_000127,s_00119,2025-02-23 18:12:01,2025-02-23 18:30:01
v_000010973,u_001652,s_00067,2025-01-07 14:51:39,2025-01-07 14:55:39
v_000010974,u_000206,s_00026,2025-02-15 19:59:56,2025-02-15 20:11:56
v_000010975,u_001553,s_00097,2025-02-02 18:10:08,2025-02-02 18:43:08
v_000010976,u_001688,s_00097,2025-02-25 21:36:31,2025-02-25 22:35:31
v_000010977,u_000952,s_00120,2025-01-22 23:16:12,2025-01-22 23:23:12
v_000010978,u_000097,s_00006,2025-01-08 23:20:08,2025-01-08 23:42:08
v_000010979,u_001202,s_00021,2025-01-08 21:00:27,2025-01-08 21:53:27
v_000010980,u_000994,s_00012,2025-01-14 20:09:05,2025-01-14 21:10:05
v_000010981,u_000777,s_00105,2025-02-20 22:06:30,2025-02-20 22:10:30
v_000010982,u_000511,s_00082,2025-02-20 20:24:56,2025-02-20 20:30:56
v_000010983,u_000759,s_00097,2025-02-13 23:42:45,2025-02-13 23:43:45
v_000010984,u_000670,s_00114,2025-01-14 14:22:42,2025-01-14 14:23:42
v_000010985,u_000259,s_00124,2025-02-20 20:49:59,2025-02-20 21:55:59
v_000010986,u_001189,s_00084,2025-02-03 23:46:46,2025-02-03 23:58:46
v_000010987,u_001113,s_00112,2025-02-04 19:10:43,2025-02-04 19:12:43
v_000010988,u_001110,s_00006,2025-03-01 07:13:43,2025-03-01 07:28:43
v_000010989,u_001021,s_00098,2025-01-06 20:10:57,2025-01-06 20:32:57
v_000010990,u_001733,s_00099,2025-01-01 14:37:40,2025-01-01 14:54:40
v_000010991,u_001627,s_00135,2025-01-02 22:19:11,2025-01-02 22:42:11
v_000010992,u_000703,s_00148,2025-01-25 21:35:48,2025-01-25 21:38:48
v_000010993,u_001562,s_00123,2025-01-03 15:29:22,2025-01-03 15:37:22
v_000010994,u_001837,s_00058,2025-01-30 20:43:55,2025-01-30 21:14:55
v_000010995,u_001721,s_00090,2025-01-25 23:47:14,2025-01-25 23:58:14
v_000010996,u_001948,s_00135,2025-01-18 17:31:59,2025-01-18 17:33:59
v_000010997,u_000841,s_00143,2025-01-27 15:23:58,2025-01-27 15:32:58
v_000010998,u_001299,s_00024,2025-01-11 20:33:06,2025-01-11 20:59:06
v_000010999,u_001156,s_00011,2025-01-10 23:26:17,2025-01-10 23:32:17
v_000011000,u_001435,s_00149,2025-02-10 19:25:04,2025-02-10 19:38:04
v_000011001,u_001065,s_00079,2025-01-07 17:39:48,2025-01-07 17:54:48
v_000011002,u_001154,s_00056,2025-01-20 20:20:35,2025-01-20 20:34:35
v_000011003,u_000421,s_00147,2025-02-10 15:34:40,2025-02-10 16:46:40
v_000011004,u_000201,s_00121,2025-02-25 12:03:59,2025-02-25 12:16:59
v_000011005,u_000312,s_00028,2025-01-11 20:36:33,2025-01-11 21:04:33
v_000011006,u_000081,s_00035,2025-01-31 21:36:30,2025-01-31 21:58:30
v_000011007,u_001218,s_00079,2025-02-11 14:29:41,2025-02-11 14:43:41
v_000011008,u_001676,s_00129,2025-02-23 23:16:55,2025-02-23 23:27:55
v_000011009,u_000693,s_00022,2025-01-14 21:56:21,2025-01-14 22:29:21
v_000011010,u_000937,s_00110,2025-01-26 19:51:11,2025-01-26 20:25:11
v_000011011,u_000046,s_00030,2025-01-03 17:38:26,2025-01-03 17:54:26
v_000011012,u_001053,s_00084,2025-02-04 16:11:53,2025-02-04 17:03:53
v_000011013,u_000279,s_00000,2025-02-12 20:46:32,2025-02-12 20:59:32
v_000011014,u_001930,s_00053,2025-01-24 11:45:25,2025-01-24 11:46:25
v_000011015,u_001757,s_00086,2025-01-28 14:09:32,2025-01-28 14:15:32
v_000011016,u_001542,s_00003,2025-01-10 22:16:22,2025-01-10 22:38:22
v_000011017,u_001203,s_00003,2025-02-27 16:05:08,2025-02-27 16:23:08
v_000011018,u_000909,s_00060,2025-01-22 23:08:12,2025-01-22 23:38:12
v_000011019,u_000150,s_00113,2025-03-01 20:07:38,2025-03-01 20:28:38
v_000011020,u_000642,s_00145,2025-02-24 16:34:12,2025-02-24 17:00:12
v_000011021,u_001891,s_00037,2025-01-15 18:54:28,2025-01-15 19:09:28
v_000011022,u_001073,s_00030,2025-01-05 17:04:02,2025-01-05 17:22:02
v_000011023,u_000272,s_00090,2025-01-22 22:29:52,2025-01-22 22:33:52
v_000011024,u_001666,s_00044,2025-02-15 16:06:33,2025-02-15 16:11:33
v_000011025,u_000444,s_00117,2025-01-11 15:16:50,2025-01-11 16:02:50
v_000011026,u_001158,s_00095,2025-02-07 22:52:07,2025-02-07 22:59:07
v_000011027,u_000471,s_00005,2025-02-19 23:57:00,2025-02-19 23:58:00
v_000011028,u_000062,s_00057,2025-02-20 23:02:43,2025-02-20 23:52:43
v_000011029,u_001326,s_00143,2025-01-21 19:18:16,2025-01-21 19:26:16
v_000011030,u_000908,s_00131,2025-02-15 19:21:53,2025-02-15 19:32:53
v_000011031,u_000822,s_00107,2025-01-21 15:07:39,2025-01-21 15:49:39
v_000011032,u_001809,s_00102,2025-02-05 23:16:34,2025-02-05 23:35:34
v_000011033,u_000134,s_00019,2025-01-16 20:58:51,2025-01-16 21:50:51
v_000011034,u_001548,s_00137,2025-02-13 19:36:28,2025-02-13 19:56:28
v_000011035,u_000263,s_00023,2025-02-09 21:17:46,2025-02-09 21:41:46
v_000011036,u_001896,s_00146,2025-01-12 23:23:57,2025-01-12 23:24:57
v_000011037,u_001741,s_00051,2025-02-18 17:30:27,2025-02-18 17:33:27
v_000011038,u_001878,s_00088,2025-01-24 19:32:13,2025-01-24 19:34:13
v_000011039,u_001159,s_00149,2025-02-06 16:31:43,2025-02-06 16:49:43
v_000011040,u_001002,s_00147,2025-02-08 15:43:19,2025-02-08 16:00:19
v_000011041,u_001511,s_00046,2025-01-05 22:09:49,2025-01-05 22:10:49
v_000011042,u_000712,s_00129,2025-01-31 20:13:47,2025-01-31 20:33:47
v_000011043,u_001708,s_00124,2025-01-04 19:12:00,2025-01-04 19:24:00
v_000011044,u_000795,s_00060,2025-02-01 21:59:51,2025-02-01 22:10:51
v_000011045,u_001686,s_00104,2025-02-12 17:07:46,2025-02-12 17:45:46
v_000011046,u_001435,s_00149,2025-01-07 22:48:57,2025-01-07 23:07:57
v_000011047,u_001408,s_00086,2025-01-16 18:52:30,2025-01-16 19:44:30
v_000011048,u_001513,s_00014,2025-01-26 12:50:44,2025-01-26 13:26:44
v_000011049,u_001080,s_00085,2025-01-11 18:04:41,2025-01-11 18:21:41
v_000011050,u_001177,s_00138,2025-01-22 23:35:37,2025-01-22 23:58:37
v_000011051,u_000137,s_00087,2025-01-26 23:57:00,2025-01-27 01:32:00
v_000011052,u_001171,s_00060,2025-02-03 17:16:45,2025-02-03 17:56:45
v_000011053,u_001667,s_00094,2025-02-08 16:04:24,2025-02-08 16:13:24
v_000011054,u_000066,s_00003,2025-01-02 21:56:29,2025-01-02 21:57:29
v_000011055,u_000162,s_00129,2025-01-15 23:35:46,2025-01-15 23:43:46
v_000011056,u_000057,s_00021,2025-01-23 17:03:46,2025-01-23 17:49:46
v_000011057,u_000149,s_00125,2025-01-30 14:47:52,2025-01-30 15:00:52
v_000011058,u_001439,s_00023,2025-02-15 14:21:29,2025-02-15 15:15:29
v_000011059,u_000091,s_00099,2025-02-25 22:13:34,2025-02-25 22:19:34
v_000011060,u_000670,s_00106,2025-01-28 19:14:25,2025-01-28 19:52:25
v_000011061,u_001497,s_00037,2025-01-02 16:42:44,2025-01-02 16:48:44
v_000011062,u_000675,s_00135,2025-02-06 16:17:26,2025-02-06 16:27:26
v_000011063,u_001954,s_00049,2025-01-23 20:46:26,2025-01-23 20:55:26
v_000011064,u_001906,s_00017,2025-01-05 15:43:06,2025-01-05 16:13:06
v_000011065,u_000369,s_00093,2025-01-28 12:49:53,2025-01-28 12:50:53
v_000011066,u_001713,s_00114,2025-02-06 16:17:45,2025-02-06 17:11:45
v_000011067,u_001739,s_00037,2025-02-22 20:10:10,2025-02-22 20:11:10
v_000011068,u_001871,s_00021,2025-02-01 17:03:10,2025-02-01 17:13:10
v_000011069,u_000175,s_00148,2025-02-13 23:38:49,2025-02-14 00:44:49
v_000011070,u_001738,s_00036,2025-01-03 23:59:33,2025-01-04 00:32:33
v_000011071,u_000428,s_00053,2025-01-23 21:54:31,2025-01-23 22:30:31
v_000011072,u_001089,s_00016,2025-02-26 11:33:00,2025-02-26 11:59:00
v_000011073,u_000842,s_00036,2025-02-15 22:30:14,2025-02-15 22:50:14
v_000011074,u_001397,s_00087,2025-02-20 15:45:36,2025-02-20 15:51:36
v_000011075,u_000874,s_00081,2025-02-05 20:54:51,2025-02-05 20:56:51
v_000011076,u_000539,s_00031,2025-02-09 21:30:16,2025-02-09 21:33:16
v_000011077,u_000002,s_00111,2025-01-01 11:48:40,2025-01-01 13:15:40
v_000011078,u_000037,s_00116,2025-02-27 20:51:48,2025-02-27 21:06:48
v_000011079,u_000131,s_00062,2025-02-07 18:21:12,2025-02-07 18:45:12
v_000011080,u_000934,s_00025,2025-02-18 19:33:02,2025-02-18 20:19:02
v_000011081,u_000352,s_00011,2025-02-27 16:14:41,2025-02-27 16:23:41
v_000011082,u_001756,s_00021,2025-02-17 16:13:25,2025-02-17 16:16:25
v_000011083,u_001566,s_00129,2025-01-04 23:37:18,2025-01-04 23:38:18
v_000011084,u_000799,s_00076,2025-02-22 20:58:22,2025-02-22 21:33:22
v_000011085,u_001595,s_00058,2025-01-18 17:59:50,2025-01-18 18:10:50
v_000011086,u_001258,s_00137,2025-01-08 18:49:11,2025-01-08 18:50:11
v_000011087,u_000644,s_00129,2025-02-11 23:14:57,2025-02-11 23:28:57
v_000011088,u_001485,s_00148,2025-01-29 23:44:17,2025-01-30 00:26:17
v_000011089,u_000710,s_00121,2025-02-27 13:50:30,2025-02-27 14:05:30
v_000011090,u_001595,s_00058,2025-02-15 23:06:36,2025-02-15 23:49:36
v_000011091,u_000918,s_00088,2025-01-18 17:56:06,2025-01-18 18:17:06
v_000011092,u_001480,s_00041,2025-01-07 18:05:15,2025-01-07 18:15:15
v_000011093,u_001005,s_00016,2025-01-19 16:50:10,2025-01-19 17:03:10
v_000011094,u_000232,s_00063,2025-02-13 13:52:23,2025-02-13 13:56:23
v_000011095,u_001021,s_00082,2025-01-11 16:57:13,2025-01-11 17:09:13
v_000011096,u_001783,s_00100,2025-02-27 10:38:56,2025-02-27 10:39:56
v_000011097,u_001984,s_00122,2025-01-10 23:08:40,2025-01-10 23:23:40
v_000011098,u_001929,s_00060,2025-01-16 21:20:19,2025-01-16 22:45:19
v_000011099,u_001692,s_00145,2025-02-14 19:43:22,2025-02-14 19:45:22
v_000011100,u_001747,s_00096,2025-01-28 21:11:43,2025-01-28 21:27:43
v_000011101,u_000367,s_00096,2025-01-16 21:14:53,2025-01-16 21:32:53
v_000011102,u_001728,s_00058,2025-01-21 21:42:07,2025-01-21 21:48:07
v_000011103,u_001261,s_00132,2025-01-18 23:57:41,2025-01-18 23:59:41
v_000011104,u_000030,s_00114,2025-02-23 20:32:31,2025-02-23 21:49:31
v_000011105,u_001412,s_00132,2025-01-04 16:22:18,2025-01-04 16:39:18
v_000011106,u_001581,s_00052,2025-01-02 15:59:05,2025-01-02 16:02:05
v_000011107,u_001246,s_00005,2025-01-26 17:19:12,2025-01-26 17:20:12
v_000011108,u_001926,s_00008,2025-02-23 17:30:55,2025-02-23 18:40:55
v_000011109,u_000947,s_00031,2025-01-16 18:21:48,2025-01-16 18:33:48
v_000011110,u_000301,s_00092,2025-02-27 21:01:44,2025-02-27 21:07:44
v_000011111,u_000158,s_00072,2025-02-25 23:09:04,2025-02-25 23:11:04
v_000011112,u_000984,s_00084,2025-01-29 21:24:35,2025-01-29 21:46:35
v_000011113,u_001202,s_00087,2025-01-16 23:53:28,2025-01-16 23:55:28
v_000011114,u_000153,s_00143,2025-01-16 18:35:08,2025-01-16 18:38:08
v_000011115,u_001611,s_00055,2025-01-05 20:14:46,2025-01-05 20:41:46
v_000011116,u_001588,s_00080,2025-01-06 23:29:33,2025-01-07 00:15:33
v_000011117,u_000046,s_00030,2025-01-09 15:49:27,2025-01-09 16:23:27
v_000011118,u_001121,s_00096,2025-02-09 21:25:52,2025-02-09 23:38:52
v_000011119,u_001454,s_00011,2025-01-03 17:16:33,2025-01-03 17:25:33
v_000011120,u_000934,s_00086,2025-01-21 19:17:16,2025-01-21 19:29:16
v_000011121,u_000866,s_00103,2025-01-04 21:39:45,2025-01-04 21:53:45
v_000011122,u_001538,s_00140,2025-01-29 17:45:06,2025-01-29 18:12:06
v_000011123,u_000468,s_00142,2025-02-23 18:44:26,2025-02-23 18:50:26
v_000011124,u_000057,s_00082,2025-02-09 20:34:54,2025-02-09 20:37:54
v_000011125,u_001174,s_00034,2025-02-21 21:16:39,2025-02-21 21:29:39
v_000011126,u_001875,s_00060,2025-01-14 23:39:03,2025-01-14 23:47:03
v_000011127,u_001608,s_00025,2025-03-01 21:46:11,2025-03-01 21:59:11
v_000011128,u_000029,s_00037,2025-02-26 18:52:05,2025-02-26 19:56:05
v_000011129,u_001031,s_00049,2025-01-18 20:13:38,2025-01-18 20:51:38
v_000011130,u_001837,s_00138,2025-01-05 15:04:26,2025-01-05 15:30:26
v_000011131,u_001405,s_00099,2025-01-18 23:44:57,2025-01-19 00:29:57
v_000011132,u_000480,s_00074,2025-01-19 20:21:13,2025-01-19 20:48:13
v_000011133,u_000148,s_00099,2025-01-08 12:09:02,2025-01-08 13:10:02
v_000011134,u_000937,s_00136,2025-02-19 14:19:28,2025-02-19 14:59:28
v_000011135,u_000793,s_00133,2025-02-18 23:16:46,2025-02-18 23:21:46
v_000011136,u_001042,s_00099,2025-02-16 19:26:52,2025-02-16 19:52:52
v_000011137,u_000725,s_00026,2025-01-01 14:52:32,2025-01-01 15:02:32
v_000011138,u_001429,s_00106,2025-02-18 17:08:36,2025-02-18 17:18:36
v_000011139,u_001487,s_00027,2025-01-13 20:28:45,2025-01-13 20:40:45
v_000011140,u_000456,s_00090,2025-01-24 20:14:26,2025-01-24 20:23:26
v_000011141,u_001422,s_00040,2025-01-29 23:33:03,2025-01-29 23:41:03
v_000011142,u_000866,s_00103,2025-01-23 20:06:21,2025-01-23 20:46:21
v_000011143,u_000386,s_00125,2025-02-09 22:43:25,2025-02-09 22:48:25
v_000011144,u_000529,s_00033,2025-01-11 18:50:06,2025-01-11 18:51:06
v_000011145,u_001660,s_00060,2025-02-25 14:06:49,2025-02-25 14:10:49
v_000011146,u_000046,s_00031,2025-02-05 18:09:33,2025-02-05 18:20:33
v_000011147,u_001074,s_00132,2025-01-04 22:51:51,2025-01-04 22:57:51
